,Horizon,Lag,Method,Month,Estimate,Forecast error
2517,1,24.0,EAR,2015-02-01,0.001259848711308101,-0.006350126565419415
2518,1,24.0,EAR,2015-03-01,0.0004170422839912427,-0.003229158165974844
2519,1,24.0,EAR,2015-04-01,-0.0001969678609250725,-0.005709372279726095
2520,1,24.0,EAR,2015-05-01,-0.0007474505844212891,-0.003595767745835237
2521,1,24.0,EAR,2015-06-01,-0.0003720187867674637,-0.0030621946335019305
2522,1,24.0,EAR,2015-07-01,0.0001906533369512519,0.005643770450177809
2523,1,24.0,EAR,2015-08-01,0.001130994776174095,-0.002686971882831653
2524,1,24.0,EAR,2015-09-01,0.001037419858789806,-0.004743320399439926
2525,1,24.0,EAR,2015-10-01,0.001112773696237539,-0.004773461729701516
2526,1,24.0,EAR,2015-11-01,-0.0001472603207648695,-0.0067528593486525235
2527,1,24.0,EAR,2015-12-01,-0.001071650244101772,-0.004643543936088736
2528,1,24.0,EAR,2016-01-01,-6.719774214880504e-05,0.008368477430312438
2529,1,24.0,EAR,2016-02-01,0.000811658396071667,-0.007927565113379774
2530,1,24.0,EAR,2016-03-01,5.180768150573343e-06,-0.007931051426887862
2531,1,24.0,EAR,2016-04-01,0.0007459543650247753,0.00025142316687155094
2532,1,24.0,EAR,2016-05-01,0.001151843058322534,-0.002008226443214113
2533,1,24.0,EAR,2016-06-01,-0.000354564188681095,0.004731257377349052
2534,1,24.0,EAR,2016-07-01,0.001082639686538735,0.0014447234381566349
2535,1,24.0,EAR,2016-08-01,0.001706041962471004,-0.0026052785536198816
2536,1,24.0,EAR,2016-09-01,0.001727700942097945,-0.0016591032167711983
2537,1,24.0,EAR,2016-10-01,0.002676393539381784,-0.0007106196810130706
2538,1,24.0,EAR,2016-11-01,0.001480785130420063,-0.003417161404092443
2539,1,24.0,EAR,2016-12-01,0.001511182732238104,0.007049754873880986
2540,1,24.0,EAR,2017-01-01,0.002953269351467229,-0.0018996906553462355
2541,1,24.0,EAR,2017-02-01,0.002749557104925857,-0.006529136633008912
2542,1,24.0,EAR,2017-03-01,0.002226865678176752,0.004522001755483236
2543,1,24.0,EAR,2017-04-01,0.002942073751967061,0.006008202045024863
2544,1,24.0,EAR,2017-05-01,0.003048887508584508,-0.001699485094753983
2545,1,24.0,EAR,2017-06-01,0.002979365449824381,-0.0013334147380831525
2546,1,24.0,EAR,2017-07-01,0.002930615119220172,-0.0033341964788565345
2547,1,24.0,EAR,2017-08-01,0.002359129248212227,-0.007107203993087601
2548,1,24.0,EAR,2017-09-01,0.001769055578953058,-0.001743106229198752
2549,1,24.0,EAR,2017-10-01,0.001639655565218641,0.0134169840937893
2550,1,24.0,EAR,2017-11-01,0.003300692837271007,0.0020273857775720723
2551,1,24.0,EAR,2017-12-01,0.00350356656818592,-0.0002788036328004919
2552,1,24.0,EAR,2018-01-01,0.003305413678551152,-0.005847690360723481
2553,1,24.0,EAR,2018-02-01,0.003371958027025336,0.00016385512127475724
2554,1,24.0,EAR,2018-03-01,0.002605907036504403,0.0030978735664463335
2555,1,24.0,EAR,2018-04-01,0.002335362668966087,0.0066718090540008575
2556,1,24.0,EAR,2018-05-01,0.003009503851621052,-0.01097294990138634
2557,1,24.0,EAR,2018-06-01,0.002028643451650654,0.005457892522668598
2558,1,24.0,EAR,2018-07-01,0.003239482906100479,0.0012000964417222073
2559,1,24.0,EAR,2018-08-01,0.003215003830423698,0.0047840634643876705
2560,1,24.0,EAR,2018-09-01,0.00338390531042089,-0.0020125516024550733
2561,1,24.0,EAR,2018-10-01,0.003358122056686519,-0.0011576706957918794
2562,1,24.0,EAR,2018-11-01,0.002524739191517501,0.00283042678438019
2563,1,24.0,EAR,2018-12-01,0.002087866058491508,-0.0016816383745061583
2564,1,24.0,EAR,2019-01-01,0.00239220381094582,-0.006317525420947295
2565,1,24.0,EAR,2019-02-01,0.002084516494610584,-0.007140936179673902
2566,1,24.0,EAR,2019-03-01,0.0007131337039923398,0.0003632916828030812
2567,1,24.0,EAR,2019-04-01,0.0005575883764755518,-0.006889528099839873
2568,1,24.0,EAR,2019-05-01,0.0005401360807673465,0.001637531596793544
2569,1,24.0,EAR,2019-06-01,0.0006800703476480168,-0.00021325923565681127
2570,1,24.0,EAR,2019-07-01,0.0006549154900722605,-0.002415290660860014
2571,1,24.0,EAR,2019-08-01,0.001072525943889057,0.005953188133325694
2572,1,24.0,EAR,2019-09-01,0.002650840267496599,-0.00613240645693933
2573,1,24.0,EAR,2019-10-01,0.0004146401284482715,-0.004492458314180435
2574,1,24.0,EAR,2019-11-01,-8.14777563181335e-06,0.009245620670144413
2575,1,24.0,EAR,2019-12-01,0.00210052896902213,-0.005615461476780269
2576,1,24.0,EAR,2020-01-01,0.00121875726532874,-0.005497743784843933
2577,1,24.0,EAR,2020-02-01,0.002090759749205589,-0.0010645839396080706
2578,1,24.0,EAR,2020-03-01,0.001100528044147505,-0.04576728339895231
2579,1,24.0,EAR,2020-04-01,-0.005245012089702249,-0.1332061054686003
2580,1,24.0,EAR,2020-05-01,-0.02942161842102081,0.03919481935720143
2581,1,24.0,EAR,2020-06-01,-0.01328322917016271,0.07289385118443407
2582,1,24.0,EAR,2020-07-01,-0.005657732850897679,0.040368791120029134
2583,1,24.0,EAR,2020-08-01,-0.00292918796894239,0.006570360921746473
2584,1,24.0,EARX,2008-01-01,0.001515622615676863,-0.00421324544018478
2585,1,24.0,EARX,2008-02-01,0.00140879613657822,-0.004769602231511941
2586,1,24.0,EARX,2008-03-01,0.001598816068271818,-0.003968170480937099
2587,1,24.0,EARX,2008-04-01,0.001500276209432733,-0.009103180243570392
2588,1,24.0,EARX,2008-05-01,0.001387033736819681,-0.007037167966091978
2589,1,24.0,EARX,2008-06-01,0.002009072831241208,-0.004357435593134194
2590,1,24.0,EARX,2008-07-01,0.002051047450868567,-0.007357558194234422
2591,1,24.0,EARX,2008-08-01,0.001540865923846469,-0.016956209439405536
2592,1,24.0,EARX,2008-09-01,0.00169313873328353,-0.04602975465580045
2593,1,24.0,EARX,2008-10-01,0.00313993343565198,0.006326710426220923
2594,1,24.0,EARX,2008-11-01,0.001231311697360847,-0.013879422807749729
2595,1,24.0,EARX,2008-12-01,-0.0008126958670450907,-0.02885892705865571
2596,1,24.0,EARX,2009-01-01,0.003016204513853158,-0.027053470246705635
2597,1,24.0,EARX,2009-02-01,0.002288303695571635,-0.008758193335059105
2598,1,24.0,EARX,2009-03-01,-0.001437241263452366,-0.014546052886398191
2599,1,24.0,EARX,2009-04-01,0.001282279150779829,-0.009294882248687351
2600,1,24.0,EARX,2009-05-01,-0.001649449520687509,-0.008481463761417738
2601,1,24.0,EARX,2009-06-01,9.468511714889362e-05,-0.004006668864731397
2602,1,24.0,EARX,2009-07-01,-6.628154786015444e-05,0.011009445408103898
2603,1,24.0,EARX,2009-08-01,-8.39925934984654e-05,0.011230030099373416
2604,1,24.0,EARX,2009-09-01,0.0002483550878419217,0.007290083266972126
2605,1,24.0,EARX,2009-10-01,0.002687233687838559,0.0005085871966541027
2606,1,24.0,EARX,2009-11-01,0.002126953712814935,0.0018416135630553144
2607,1,24.0,EARX,2009-12-01,0.003365714776173779,-0.00031847358463990083
2608,1,24.0,EARX,2010-01-01,0.004022496139607435,0.007509505605255361
2609,1,24.0,EARX,2010-02-01,0.004203994145097811,-0.0006125361596046042
2610,1,24.0,EARX,2010-03-01,0.004125455392416011,0.002432769304907911
2611,1,24.0,EARX,2010-04-01,0.003501653599134626,0.0002096217467439359
2612,1,24.0,EARX,2010-05-01,0.005222506223924343,0.00926264450007391
2613,1,24.0,EARX,2010-06-01,0.004793860975019611,-0.0033103336810196907
2614,1,24.0,EARX,2010-07-01,0.004057746603615707,0.0003153681302184644
2615,1,24.0,EARX,2010-08-01,0.004499767474721764,-0.0014344761037434345
2616,1,24.0,EARX,2010-09-01,0.004440456282392442,-0.0021423950794984443
2617,1,24.0,EARX,2010-10-01,0.003714050730112462,-0.0063684744531181895
2618,1,24.0,EARX,2010-11-01,0.003425925210618207,-0.0031378819474719645
2619,1,24.0,EARX,2010-12-01,0.003959759458402417,0.005680573321665178
2620,1,24.0,EARX,2011-01-01,0.003792138914431522,-0.005078622216797992
2621,1,24.0,EARX,2011-02-01,0.003222142688619048,-0.0076201235756093305
2622,1,24.0,EARX,2011-03-01,0.002904704350083767,0.006980796329867653
2623,1,24.0,EARX,2011-04-01,0.003402651378572086,-0.0069917570731796615
2624,1,24.0,EARX,2011-05-01,0.002733227490923473,-0.0004573863702854171
2625,1,24.0,EARX,2011-06-01,0.002084614488031648,0.0007938071775018892
2626,1,24.0,EARX,2011-07-01,0.002486179614731854,0.0028177225790976253
2627,1,24.0,EARX,2011-08-01,0.002400723029901125,0.0031834144607770843
2628,1,24.0,EARX,2011-09-01,0.002923868524641432,-0.003166544100842711
2629,1,24.0,EARX,2011-10-01,0.00214828700180646,0.004718041010444273
2630,1,24.0,EARX,2011-11-01,0.002920492654694941,-0.0037232785376431835
2631,1,24.0,EARX,2011-12-01,0.002723691421922683,0.0028013443426068794
2632,1,24.0,EARX,2012-01-01,0.002032068362632759,0.0040724989324968895
2633,1,24.0,EARX,2012-02-01,0.00280458901300795,-0.0005152880284513528
2634,1,24.0,EARX,2012-03-01,0.00270518649312834,-0.007385854717920746
2635,1,24.0,EARX,2012-04-01,0.003110871491520258,0.004379529291662158
2636,1,24.0,EARX,2012-05-01,0.002362325775160183,-0.0004442580547656936
2637,1,24.0,EARX,2012-06-01,0.002648137185776762,-0.0028439754240188585
2638,1,24.0,EARX,2012-07-01,0.002078443196156238,0.0005422095544878099
2639,1,24.0,EARX,2012-08-01,0.002675677831805815,-0.0074651035153934595
2640,1,24.0,EARX,2012-09-01,0.001773186824363312,-0.0012836015153585311
2641,1,24.0,EARX,2012-10-01,0.002350372940618673,-0.0002326008684070298
2642,1,24.0,EARX,2012-11-01,0.002411512882850131,0.0023952928477994906
2643,1,24.0,EARX,2012-12-01,0.001983471840243164,0.0015401655044258197
2644,1,24.0,EARX,2013-01-01,0.002526317516053336,-0.0038525500508879954
2645,1,24.0,EARX,2013-02-01,0.002319144526797649,0.003408299538270883
2646,1,24.0,EARX,2013-03-01,0.00242208274952721,0.0016318392015756689
2647,1,24.0,EARX,2013-04-01,0.002346071702022808,-0.0040664151332189
2648,1,24.0,EARX,2013-05-01,0.00202961742258315,-0.0009361193000115044
2649,1,24.0,EARX,2013-06-01,0.002136464938138164,-0.00010114311771606621
2650,1,24.0,EARX,2013-07-01,0.002295420371733468,-0.006566215504397175
2651,1,24.0,EARX,2013-08-01,0.002104785211576027,0.004476126865709256
2652,1,24.0,EARX,2013-09-01,0.002565946328764038,0.0025710119929408717
2653,1,24.0,EARX,2013-10-01,0.002449583962835023,-0.0042025335610837
2654,1,24.0,EARX,2013-11-01,0.001986148022269976,0.0009431297874802989
2655,1,24.0,EARX,2013-12-01,0.002104553367988794,0.0009296018703635824
2656,1,24.0,EARX,2014-01-01,0.002699835586004442,-0.00686553679921236
2657,1,24.0,EARX,2014-02-01,0.002151740298915784,0.0062830543425775424
2658,1,24.0,EARX,2014-03-01,0.00262756001210232,0.00695265665508113
2659,1,24.0,EARX,2014-04-01,0.002382732094086551,-0.001921986289524094
2660,1,24.0,EARX,2014-05-01,0.00259010297220129,0.0010168253555222898
2661,1,24.0,EARX,2014-06-01,0.002822169871304181,0.000912211792725659
2662,1,24.0,EARX,2014-07-01,0.002927983405856427,-0.0009604321915124281
2663,1,24.0,EARX,2014-08-01,0.003004783652076426,-0.00411413542985003
2664,1,24.0,EARX,2014-09-01,0.002416691235366817,0.0005665717796726664
2665,1,24.0,EARX,2014-10-01,0.002419429035756902,-0.002212483117357809
2666,1,24.0,EARX,2014-11-01,0.002100843081337577,0.005689346956039332
2667,1,24.0,EARX,2014-12-01,0.002889281263706509,-0.004342568749186079
2668,1,24.0,EARX,2015-01-01,0.002672898879878186,-0.007641634556959967
2669,1,24.0,EARX,2015-02-01,0.001849963389394584,-0.0069402412435058975
2670,1,24.0,EARX,2015-03-01,0.002157066194267936,-0.004969182076251537
2671,1,24.0,EARX,2015-04-01,0.002157304350892088,-0.008063644491543256
2672,1,24.0,EARX,2015-05-01,0.001897858932374789,-0.006241077262631315
